FeatureCode,DateCode,Measurement,Units,Value,DCLG Dwelling Stock Tenure
E09000021,2014,Numbers of Dwellings,,4790,Local-Authority (incl. owned by other LAs)
E09000021,2016,Numbers of Dwellings,,0,Other Public Sector
E09000021,2013,Numbers of Dwellings,,2440,Private Registered Provider
E09000021,2010,Numbers of Dwellings,,65090,All tenure types
E09000021,2015,Numbers of Dwellings,,59010,Private Sector
E09000021,2014,Numbers of Dwellings,,0,Other Public Sector
E09000021,2011,Numbers of Dwellings,,4841,Local-Authority (incl. owned by other LAs)
E09000021,2013,Numbers of Dwellings,,65630,All tenure types
E09000027,2013,Numbers of Dwellings,,190,Other Public Sector
E09000027,2011,Numbers of Dwellings,,9937,Private Registered Provider
E09000027,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E09000027,2016,Numbers of Dwellings,,84290,All tenure types
E09000027,2010,Numbers of Dwellings,,46,Local-Authority (incl. owned by other LAs)
E09000027,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E09000027,2016,Numbers of Dwellings,,90,Other Public Sector
E09000027,2016,Numbers of Dwellings,,9920,Private Registered Provider
E09000027,2012,Numbers of Dwellings,,9620,Private Registered Provider
E09000027,2010,Numbers of Dwellings,,9800,Private Registered Provider
E09000027,2016,Numbers of Dwellings,,74290,Private Sector
E09000027,2014,Numbers of Dwellings,,83540,All tenure types
E09000027,2011,Numbers of Dwellings,,112,Other Public Sector
E09000027,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E09000027,2015,Numbers of Dwellings,,73740,Private Sector
E09000027,2014,Numbers of Dwellings,,180,Other Public Sector
E09000027,2012,Numbers of Dwellings,,190,Other Public Sector
E09000027,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E09000027,2010,Numbers of Dwellings,,128,Other Public Sector
E09000027,2013,Numbers of Dwellings,,9770,Private Registered Provider
E09000027,2012,Numbers of Dwellings,,72890,Private Sector
E09000027,2014,Numbers of Dwellings,,73550,Private Sector
E09000027,2013,Numbers of Dwellings,,83180,All tenure types
E09000027,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E09000027,2015,Numbers of Dwellings,,83780,All tenure types
E09000027,2011,Numbers of Dwellings,,72430,Private Sector
E09000027,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E09000027,2013,Numbers of Dwellings,,73210,Private Sector
E09000027,2010,Numbers of Dwellings,,82120,All tenure types
E09000027,2015,Numbers of Dwellings,,9850,Private Registered Provider
E09000027,2011,Numbers of Dwellings,,82480,All tenure types
E09000027,2015,Numbers of Dwellings,,190,Other Public Sector
E09000027,2010,Numbers of Dwellings,,72140,Private Sector
E09000027,2014,Numbers of Dwellings,,9810,Private Registered Provider
E09000027,2012,Numbers of Dwellings,,82690,All tenure types
E07000207,2013,Numbers of Dwellings,,50760,Private Sector
E07000207,2010,Numbers of Dwellings,,49720,Private Sector
E07000207,2012,Numbers of Dwellings,,10,Local-Authority (incl. owned by other LAs)
E07000207,2012,Numbers of Dwellings,,56030,All tenure types
E07000207,2014,Numbers of Dwellings,,56540,All tenure types
E07000207,2010,Numbers of Dwellings,,12,Other Public Sector
E07000207,2014,Numbers of Dwellings,,10,Local-Authority (incl. owned by other LAs)
E07000207,2015,Numbers of Dwellings,,10,Local-Authority (incl. owned by other LAs)
E07000207,2011,Numbers of Dwellings,,7,Local-Authority (incl. owned by other LAs)
E07000207,2013,Numbers of Dwellings,,56280,All tenure types
E07000207,2014,Numbers of Dwellings,,5520,Private Registered Provider
E07000207,2015,Numbers of Dwellings,,51310,Private Sector
E07000207,2015,Numbers of Dwellings,,20,Other Public Sector
E07000207,2010,Numbers of Dwellings,,5653,Private Registered Provider
E07000207,2013,Numbers of Dwellings,,5500,Private Registered Provider
E07000207,2012,Numbers of Dwellings,,50510,Private Sector
E07000207,2014,Numbers of Dwellings,,20,Other Public Sector
E07000207,2011,Numbers of Dwellings,,55730,All tenure types
E07000207,2015,Numbers of Dwellings,,56790,All tenure types
E07000207,2016,Numbers of Dwellings,,51450,Private Sector
E07000207,2011,Numbers of Dwellings,,22,Other Public Sector
E07000207,2014,Numbers of Dwellings,,50990,Private Sector
E07000207,2011,Numbers of Dwellings,,5747,Private Registered Provider
E07000207,2016,Numbers of Dwellings,,5540,Private Registered Provider
E07000207,2016,Numbers of Dwellings,,20,Other Public Sector
E07000207,2011,Numbers of Dwellings,,49960,Private Sector
E07000207,2016,Numbers of Dwellings,,10,Local-Authority (incl. owned by other LAs)
E07000207,2015,Numbers of Dwellings,,5450,Private Registered Provider
E07000207,2016,Numbers of Dwellings,,57030,All tenure types
E07000207,2013,Numbers of Dwellings,,30,Other Public Sector
E07000207,2010,Numbers of Dwellings,,55400,All tenure types
E07000207,2013,Numbers of Dwellings,,10,Local-Authority (incl. owned by other LAs)
E07000207,2010,Numbers of Dwellings,,7,Local-Authority (incl. owned by other LAs)
E07000207,2012,Numbers of Dwellings,,5480,Private Registered Provider
E07000207,2012,Numbers of Dwellings,,20,Other Public Sector
E10000030,2015,Numbers of Dwellings,,36410,Private Registered Provider
E10000030,2014,Numbers of Dwellings,,480920,All tenure types
E10000030,2015,Numbers of Dwellings,,483110,All tenure types
E10000030,2015,Numbers of Dwellings,,1620,Other Public Sector
E10000030,2013,Numbers of Dwellings,,1800,Other Public Sector
E10000030,2014,Numbers of Dwellings,,1560,Other Public Sector
E10000030,2012,Numbers of Dwellings,,418990,Private Sector
E10000030,2016,Numbers of Dwellings,,1490,Other Public Sector
E10000030,2013,Numbers of Dwellings,,19210,Local-Authority (incl. owned by other LAs)
E10000030,2013,Numbers of Dwellings,,478590,All tenure types
E10000030,2014,Numbers of Dwellings,,19100,Local-Authority (incl. owned by other LAs)
E10000030,2016,Numbers of Dwellings,,19010,Local-Authority (incl. owned by other LAs)
E10000030,2014,Numbers of Dwellings,,36200,Private Registered Provider
E10000030,2016,Numbers of Dwellings,,429860,Private Sector
E10000030,2016,Numbers of Dwellings,,486440,All tenure types
E10000030,2013,Numbers of Dwellings,,36090,Private Registered Provider
E10000030,2012,Numbers of Dwellings,,475670,All tenure types
E10000030,2015,Numbers of Dwellings,,426030,Private Sector
E10000030,2013,Numbers of Dwellings,,421490,Private Sector
E10000030,2012,Numbers of Dwellings,,35700,Private Registered Provider
E10000030,2014,Numbers of Dwellings,,424070,Private Sector
E10000030,2012,Numbers of Dwellings,,19220,Local-Authority (incl. owned by other LAs)
E10000030,2012,Numbers of Dwellings,,1770,Other Public Sector
E10000030,2016,Numbers of Dwellings,,36090,Private Registered Provider
E10000030,2015,Numbers of Dwellings,,19050,Local-Authority (incl. owned by other LAs)
E07000209,2015,Numbers of Dwellings,,56950,All tenure types
E07000209,2011,Numbers of Dwellings,,47630,Private Sector
E07000209,2015,Numbers of Dwellings,,2530,Private Registered Provider
E07000209,2011,Numbers of Dwellings,,2557,Private Registered Provider
E07000209,2012,Numbers of Dwellings,,56390,All tenure types
E07000209,2016,Numbers of Dwellings,,5250,Local-Authority (incl. owned by other LAs)
E07000209,2010,Numbers of Dwellings,,2515,Private Registered Provider
E07000209,2016,Numbers of Dwellings,,49310,Private Sector
E07000209,2010,Numbers of Dwellings,,47440,Private Sector
E07000209,2011,Numbers of Dwellings,,580,Other Public Sector
E07000209,2014,Numbers of Dwellings,,56750,All tenure types
E07000209,2013,Numbers of Dwellings,,5280,Local-Authority (incl. owned by other LAs)
E07000209,2012,Numbers of Dwellings,,48090,Private Sector
E07000209,2012,Numbers of Dwellings,,5290,Local-Authority (incl. owned by other LAs)
E07000209,2016,Numbers of Dwellings,,2200,Private Registered Provider
E07000209,2014,Numbers of Dwellings,,48430,Private Sector
E07000209,2016,Numbers of Dwellings,,57340,All tenure types
E07000209,2012,Numbers of Dwellings,,580,Other Public Sector
E07000209,2012,Numbers of Dwellings,,2430,Private Registered Provider
E07000209,2013,Numbers of Dwellings,,56620,All tenure types
E07000209,2015,Numbers of Dwellings,,580,Other Public Sector
E07000209,2014,Numbers of Dwellings,,580,Other Public Sector
E07000209,2011,Numbers of Dwellings,,5312,Local-Authority (incl. owned by other LAs)
E07000209,2013,Numbers of Dwellings,,48250,Private Sector
E07000209,2010,Numbers of Dwellings,,580,Other Public Sector
E07000209,2013,Numbers of Dwellings,,580,Other Public Sector
E07000209,2011,Numbers of Dwellings,,56080,All tenure types
E07000209,2016,Numbers of Dwellings,,580,Other Public Sector
E07000209,2015,Numbers of Dwellings,,5200,Local-Authority (incl. owned by other LAs)
E07000209,2014,Numbers of Dwellings,,5230,Local-Authority (incl. owned by other LAs)
E07000209,2015,Numbers of Dwellings,,48640,Private Sector
E07000209,2010,Numbers of Dwellings,,5398,Local-Authority (incl. owned by other LAs)
E07000209,2014,Numbers of Dwellings,,2510,Private Registered Provider
E07000209,2013,Numbers of Dwellings,,2510,Private Registered Provider
E07000209,2010,Numbers of Dwellings,,55930,All tenure types
E07000210,2011,Numbers of Dwellings,,4503,Private Registered Provider
E07000210,2014,Numbers of Dwellings,,37510,All tenure types
E07000210,2016,Numbers of Dwellings,,33380,Private Sector
E07000210,2016,Numbers of Dwellings,,4380,Private Registered Provider
E07000210,2016,Numbers of Dwellings,,70,Other Public Sector
E07000210,2013,Numbers of Dwellings,,20,Local-Authority (incl. owned by other LAs)
E07000210,2011,Numbers of Dwellings,,230,Other Public Sector
E07000210,2013,Numbers of Dwellings,,4310,Private Registered Provider
E07000210,2013,Numbers of Dwellings,,230,Other Public Sector
E07000210,2010,Numbers of Dwellings,,230,Other Public Sector
E07000210,2012,Numbers of Dwellings,,20,Local-Authority (incl. owned by other LAs)
E07000210,2015,Numbers of Dwellings,,30,Local-Authority (incl. owned by other LAs)
E07000210,2013,Numbers of Dwellings,,37380,All tenure types
E07000210,2012,Numbers of Dwellings,,230,Other Public Sector
E07000210,2011,Numbers of Dwellings,,27,Local-Authority (incl. owned by other LAs)
E07000210,2012,Numbers of Dwellings,,32590,Private Sector
E07000210,2015,Numbers of Dwellings,,37700,All tenure types
E07000210,2015,Numbers of Dwellings,,33230,Private Sector
E07000210,2012,Numbers of Dwellings,,4360,Private Registered Provider
E07000210,2011,Numbers of Dwellings,,32210,Private Sector
E07000210,2015,Numbers of Dwellings,,4370,Private Registered Provider
E07000210,2010,Numbers of Dwellings,,32090,Private Sector
E07000210,2016,Numbers of Dwellings,,37860,All tenure types
E07000210,2016,Numbers of Dwellings,,30,Local-Authority (incl. owned by other LAs)
E07000210,2015,Numbers of Dwellings,,70,Other Public Sector
E07000210,2014,Numbers of Dwellings,,30,Local-Authority (incl. owned by other LAs)
E07000210,2011,Numbers of Dwellings,,36970,All tenure types
E07000210,2012,Numbers of Dwellings,,37210,All tenure types
E07000210,2013,Numbers of Dwellings,,32820,Private Sector
E07000210,2010,Numbers of Dwellings,,36830,All tenure types
E07000210,2014,Numbers of Dwellings,,70,Other Public Sector
E07000210,2010,Numbers of Dwellings,,18,Local-Authority (incl. owned by other LAs)
E07000210,2014,Numbers of Dwellings,,4350,Private Registered Provider
E07000210,2014,Numbers of Dwellings,,33070,Private Sector
E07000210,2010,Numbers of Dwellings,,4490,Private Registered Provider
E07000213,2016,Numbers of Dwellings,,180,Other Public Sector
E07000213,2014,Numbers of Dwellings,,180,Other Public Sector
E07000213,2016,Numbers of Dwellings,,36460,Private Sector
E07000213,2011,Numbers of Dwellings,,40890,All tenure types
E07000213,2010,Numbers of Dwellings,,35220,Private Sector
E07000213,2014,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000213,2016,Numbers of Dwellings,,41980,All tenure types
E07000213,2011,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000213,2010,Numbers of Dwellings,,5408,Private Registered Provider
E07000213,2012,Numbers of Dwellings,,41050,All tenure types
E07000213,2015,Numbers of Dwellings,,35990,Private Sector
E07000213,2014,Numbers of Dwellings,,35770,Private Sector
E07000213,2015,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000213,2015,Numbers of Dwellings,,5500,Private Registered Provider
E07000213,2013,Numbers of Dwellings,,180,Other Public Sector
E07000213,2016,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000213,2010,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000213,2015,Numbers of Dwellings,,41670,All tenure types
E07000213,2013,Numbers of Dwellings,,41220,All tenure types
E07000213,2014,Numbers of Dwellings,,5460,Private Registered Provider
E07000213,2013,Numbers of Dwellings,,35580,Private Sector
E07000213,2013,Numbers of Dwellings,,5460,Private Registered Provider
E07000213,2012,Numbers of Dwellings,,5440,Private Registered Provider
E07000213,2011,Numbers of Dwellings,,5419,Private Registered Provider
E07000213,2016,Numbers of Dwellings,,5340,Private Registered Provider
E07000213,2015,Numbers of Dwellings,,180,Other Public Sector
E07000213,2012,Numbers of Dwellings,,35430,Private Sector
E07000213,2014,Numbers of Dwellings,,41410,All tenure types
E07000213,2010,Numbers of Dwellings,,180,Other Public Sector
E07000213,2012,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000213,2010,Numbers of Dwellings,,40800,All tenure types
E07000213,2013,Numbers of Dwellings,,0,Local-Authority (incl. owned by other LAs)
E07000213,2012,Numbers of Dwellings,,180,Other Public Sector
E07000213,2011,Numbers of Dwellings,,35290,Private Sector
E07000213,2011,Numbers of Dwellings,,180,Other Public Sector
E07000212,2013,Numbers of Dwellings,,30110,Private Sector
E07000212,2012,Numbers of Dwellings,,34420,All tenure types
E07000212,2013,Numbers of Dwellings,,2910,Local-Authority (incl. owned by other LAs)
E07000212,2010,Numbers of Dwellings,,42,Other Public Sector
E07000212,2014,Numbers of Dwellings,,34660,All tenure types
E07000212,2015,Numbers of Dwellings,,1480,Private Registered Provider
E07000212,2010,Numbers of Dwellings,,29850,Private Sector
E07000212,2013,Numbers of Dwellings,,34590,All tenure types
E07000212,2016,Numbers of Dwellings,,20,Other Public Sector
E07000212,2013,Numbers of Dwellings,,1500,Private Registered Provider
E07000212,2015,Numbers of Dwellings,,34780,All tenure types
E07000212,2014,Numbers of Dwellings,,2970,Local-Authority (incl. owned by other LAs)
E07000212,2016,Numbers of Dwellings,,30720,Private Sector
E07000212,2012,Numbers of Dwellings,,2930,Local-Authority (incl. owned by other LAs)
E07000212,2016,Numbers of Dwellings,,1550,Private Registered Provider
E07000212,2016,Numbers of Dwellings,,2910,Local-Authority (incl. owned by other LAs)
E07000212,2015,Numbers of Dwellings,,2990,Local-Authority (incl. owned by other LAs)
E07000212,2014,Numbers of Dwellings,,80,Other Public Sector
E07000212,2011,Numbers of Dwellings,,34250,All tenure types
E07000212,2011,Numbers of Dwellings,,2942,Local-Authority (incl. owned by other LAs)
E07000212,2011,Numbers of Dwellings,,29900,Private Sector
E07000212,2014,Numbers of Dwellings,,30120,Private Sector
E07000212,2011,Numbers of Dwellings,,45,Other Public Sector
E07000212,2015,Numbers of Dwellings,,30240,Private Sector
E07000212,2010,Numbers of Dwellings,,1310,Private Registered Provider
E07000212,2011,Numbers of Dwellings,,1361,Private Registered Provider
E07000212,2010,Numbers of Dwellings,,34150,All tenure types
E07000212,2010,Numbers of Dwellings,,2946,Local-Authority (incl. owned by other LAs)
E07000212,2012,Numbers of Dwellings,,1310,Private Registered Provider
E07000212,2013,Numbers of Dwellings,,60,Other Public Sector
E07000212,2016,Numbers of Dwellings,,35190,All tenure types
E07000212,2015,Numbers of Dwellings,,80,Other Public Sector
E07000212,2012,Numbers of Dwellings,,30130,Private Sector
E07000212,2014,Numbers of Dwellings,,1480,Private Registered Provider
E07000212,2012,Numbers of Dwellings,,60,Other Public Sector
E07000217,2012,Numbers of Dwellings,,36060,Private Sector
E07000217,2013,Numbers of Dwellings,,0,Other Public Sector
E07000217,2010,Numbers of Dwellings,,1431,Private Registered Provider
E07000217,2014,Numbers of Dwellings,,36760,Private Sector
E07000217,2016,Numbers of Dwellings,,1350,Private Registered Provider
