time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,CPP_start_rate,CPP_child_start,CPP_child_start_rate,CPP_end,CPP_end_rate,CPP_child_end,CPP_child_end_rate,CPP_anypoint,CPP_anypoint_rate,CPP_child_anypoint,CPP_child_anypoint_rate,CPP_At31,CPP_At31_rate
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans,206,69.2,206,69.2,187,62.8,187,62.8,329,110.5,321,107.8,142,47.7
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans,411,37.6,406,37.2,653,59.8,651,59.6,933,85.4,909,83.2,280,25.6
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans,233,40.6,233,40.6,228,39.7,228,39.7,401,69.8,400,69.6,173,30.1
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans,289,58.9,289,58.9,256,52.2,252,51.4,494,100.7,482,98.3,238,48.5
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans,268,106.1,268,106.1,292,115.6,291,115.2,422,167,420,166.3,130,51.5
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans,480,46.1,478,45.9,502,48.2,502,48.2,883,84.8,875,84,381,36.6
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans,252,54.5,252,54.5,223,48.2,223,48.2,478,103.4,474,102.5,255,55.1
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans,6,58.9,6,58.9,8,78.6,8,78.6,9,88.4,9,88.4,c,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans,311,50.9,311,50.9,307,50.2,305,49.9,533,87.2,531,86.9,226,37
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans,133,38.7,132,38.4,198,57.6,198,57.6,303,88.1,301,87.5,105,30.5
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans,296,49.1,296,49.1,351,58.2,349,57.9,533,88.4,524,86.9,182,30.2
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans,189,47.1,189,47.1,199,49.6,199,49.6,360,89.8,355,88.5,161,40.1
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans,85,30,85,30,79,27.9,79,27.9,145,51.2,144,50.8,66,23.3
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans,298,47.7,298,47.7,387,62,386,61.8,684,109.6,683,109.4,297,47.6
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans,371,55.1,369,54.8,411,61,411,61,748,111.1,745,110.6,337,50.1
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans,415,49.4,409,48.7,407,48.5,404,48.1,753,89.7,744,88.6,346,41.2
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans,300,47.7,300,47.7,318,50.6,318,50.6,602,95.7,601,95.5,284,45.1
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans,321,49.5,321,49.5,328,50.6,327,50.5,626,96.6,613,94.6,298,46
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans,336,55,336,55,244,40,244,40,529,86.7,527,86.3,285,46.7
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans,100,23.5,100,23.5,124,29.1,124,29.1,213,50,213,50,89,20.9
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans,310,51.4,310,51.4,411,68.2,411,68.2,664,110.2,659,109.3,253,42
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans,309,34.8,307,34.6,276,31.1,276,31.1,543,61.2,539,60.7,267,30.1
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans,215,38.4,214,38.2,341,60.9,341,60.9,504,90,503,89.8,163,29.1
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans,245,32.7,245,32.7,273,36.4,273,36.4,471,62.8,471,62.8,198,26.4
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans,244,33.8,242,33.5,235,32.6,234,32.4,465,64.4,453,62.8,230,31.9
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans,397,42.6,397,42.6,388,41.6,387,41.5,748,80.3,747,80.2,360,38.6
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans,312,38.4,311,38.3,380,46.8,379,46.7,676,83.2,668,82.2,296,36.4
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans,337,40.5,337,40.5,354,42.5,354,42.5,590,70.9,584,70.1,236,28.3
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans,325,49.2,323,48.9,325,49.2,325,49.2,597,90.4,592,89.7,272,41.2
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans,272,47.6,272,47.6,249,43.5,249,43.5,444,77.6,444,77.6,195,34.1
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans,386,71.1,386,71.1,291,53.6,291,53.6,593,109.3,590,108.7,302,55.6
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans,474,67.1,474,67.1,455,64.4,455,64.4,796,112.7,788,111.5,341,48.3
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans,243,39,243,39,225,36.1,225,36.1,439,70.4,437,70.1,214,34.3
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans,164,43.7,163,43.4,168,44.8,168,44.8,310,82.6,306,81.5,142,37.8
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans,204,44.1,204,44.1,238,51.4,238,51.4,376,81.3,374,80.8,138,29.8
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans,409,54.2,405,53.7,336,44.6,335,44.4,677,89.8,665,88.2,341,45.2
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans,130,29.3,129,29.1,128,28.9,127,28.6,245,55.2,243,54.8,117,26.4
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans,215,46.6,215,46.6,328,71.1,328,71.1,491,106.4,485,105.1,163,35.3
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans,333,51.2,332,51.1,318,48.9,318,48.9,567,87.2,560,86.1,249,38.3
2015,Reporting year,National,E92000001,England,,,,,,Child Protection Plans,62210,53.7,61980,53.5,60400,52.1,60190,51.9,110080,95,108940,94,49690,42.9
2015,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans,3540,67.4,3530,67.3,3520,67,3520,67,6640,126.5,6610,125.9,3120,59.5
2015,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans,9780,64.5,9740,64.3,9840,64.9,9790,64.6,17400,114.9,17220,113.7,7560,49.9
2015,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Child Protection Plans,6140,53.8,6110,53.5,6420,56.3,6400,56.1,11190,98.1,11060,96.9,4770,41.8
2015,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans,5700,59,5670,58.7,5270,54.6,5260,54.5,9690,100.3,9590,99.3,4410,45.7
2015,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans,7280,57.9,7250,57.7,7040,56,7020,55.8,12810,101.9,12680,100.8,5770,45.9
2015,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans,5020,39,5000,38.9,5450,42.4,5440,42.2,9400,73.1,9290,72.2,3950,30.7
2015,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans,9110,47.4,9080,47.3,8320,43.3,8310,43.3,16110,83.9,16000,83.3,7790,40.6
2015,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans,9810,51.5,9770,51.3,8860,46.5,8810,46.3,16650,87.4,16410,86.2,7790,40.9
2015,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans,5840,54.3,5820,54.1,5680,52.7,5650,52.5,10190,94.7,10080,93.7,4520,41.9
2015,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans,3550,50.5,3540,50.4,3230,46,3230,45.9,6360,90.5,6320,90,3130,44.5
2015,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans,5560,45.6,5540,45.5,5090,41.8,5080,41.7,9760,80.1,9680,79.5,4660,38.3
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans,124,54.5,124,54.5,178,78.3,178,78.3,264,116.1,264,116.1,86,37.8
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Child Protection Plans,505,50.4,505,50.4,579,57.7,579,57.7,956,95.3,952,94.9,377,37.6
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans,300,74.9,299,74.6,319,79.6,319,79.6,577,144,573,143,258,64.4
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans,151,75.7,146,73.1,135,67.6,135,67.6,277,138.8,272,136.3,142,71.1
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans,267,84,267,84,271,85.3,271,85.3,502,158,502,158,231,72.7
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans,485,86.3,485,86.3,428,76.1,427,76,857,152.5,848,150.8,429,76.3
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans,227,56.1,227,56.1,215,53.1,215,53.1,384,94.8,384,94.8,169,41.7
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans,326,54.5,326,54.5,324,54.2,324,54.2,679,113.5,677,113.2,355,59.3
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans,131,47.9,130,47.6,228,83.4,228,83.4,348,127.3,347,127,120,43.9
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans,236,80.5,235,80.2,214,73,214,73,409,139.6,408,139.2,195,66.5
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans,356,83.7,356,83.7,297,69.9,297,69.9,652,153.4,646,151.9,355,83.5
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans,431,79.1,431,79.1,330,60.6,330,60.6,736,135.1,735,134.9,406,74.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans,260,67.9,260,67.9,288,75.3,287,75,475,124.1,466,121.8,187,48.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans,455,157.7,455,157.7,407,141.1,401,139,762,264.2,753,261,355,123.1
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans,255,38.8,255,38.8,380,57.9,379,57.7,637,97,632,96.2,257,39.1
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans,278,65.4,278,65.4,300,70.5,298,70.1,500,117.6,495,116.4,200,47
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans,394,52.5,394,52.5,285,38,285,38,597,79.5,597,79.5,312,41.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans,329,49.7,329,49.7,255,38.5,255,38.5,501,75.7,501,75.7,246,37.2
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans,496,53.1,496,53.1,766,82.1,760,81.4,1091,116.9,1078,115.5,325,34.8
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans,271,96,271,96,193,68.3,192,68,434,153.7,432,153,241,85.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans,225,69.8,225,69.8,210,65.1,210,65.1,411,127.4,407,126.2,201,62.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans,1166,47.7,1160,47.4,1307,53.4,1298,53.1,2243,91.7,2200,89.9,936,38.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans,716,79.4,714,79.2,659,73.1,659,73.1,1108,122.9,1102,122.3,449,49.8
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans,1035,90.2,1031,89.8,1043,90.9,1039,90.5,1946,169.6,1929,168.1,903,78.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans,362,62.8,359,62.3,302,52.4,302,52.4,628,108.9,622,107.9,326,56.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans,359,71,359,71,415,82.1,411,81.3,674,133.3,670,132.5,259,51.2
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans,547,103.1,544,102.5,473,89.1,473,89.1,830,156.4,823,155.1,357,67.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans,394,73.7,389,72.7,362,67.7,360,67.3,615,115,602,112.5,253,47.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans,302,82.9,302,82.9,262,71.9,261,71.7,533,146.4,530,145.5,271,74.4
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans,296,48.1,294,47.8,417,67.8,416,67.7,655,106.5,650,105.7,238,38.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans,235,48.2,235,48.2,190,38.9,189,38.7,402,82.4,397,81.4,212,43.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans,290,54,282,52.5,321,59.7,316,58.8,573,106.6,556,103.5,252,46.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans,302,67.9,302,67.9,243,54.7,240,54,472,106.2,469,105.5,229,51.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans,488,72,488,72,381,56.2,380,56.1,701,103.4,699,103.1,320,47.2
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans,322,47.6,322,47.6,380,56.2,380,56.2,613,90.6,611,90.3,233,34.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Child Protection Plans,382,77.2,378,76.4,275,55.6,271,54.8,604,122.1,596,120.5,329,66.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Child Protection Plans,565,40.7,564,40.6,618,44.5,618,44.5,1131,81.4,1126,81,513,36.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Child Protection Plans,246,53.9,246,53.9,273,59.8,273,59.8,478,104.7,462,101.2,205,44.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Child Protection Plans,462,70.9,460,70.6,491,75.3,491,75.3,792,121.5,779,119.5,301,46.2
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans,228,36.1,228,36.1,190,30.1,190,30.1,365,57.8,363,57.5,175,27.7
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Child Protection Plans,408,73.7,403,72.8,321,58,318,57.4,656,118.5,647,116.9,335,60.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Child Protection Plans,372,37.8,368,37.4,372,37.8,368,37.4,715,72.7,699,71.1,343,34.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Child Protection Plans,905,56.4,900,56.1,1024,63.8,1021,63.6,1636,101.9,1622,101.1,612,38.1
