time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,number
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,2. Children who are the responsibility of this LA placed outside the LA boundary,131
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Net gain of children by responsible LA,422
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,1. Children who are the responsibility of other LAs placed within this LA boundary,307
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,2. Children who are the responsibility of this LA placed outside the LA boundary,287
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Net gain of children by responsible LA,20
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,1. Children who are the responsibility of other LAs placed within this LA boundary,715
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,2. Children who are the responsibility of this LA placed outside the LA boundary,421
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Net gain of children by responsible LA,294
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,1. Children who are the responsibility of other LAs placed within this LA boundary,115
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,2. Children who are the responsibility of this LA placed outside the LA boundary,99
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Net gain of children by responsible LA,16
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,1. Children who are the responsibility of other LAs placed within this LA boundary,181
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,2. Children who are the responsibility of this LA placed outside the LA boundary,200
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Net gain of children by responsible LA,-19
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,1. Children who are the responsibility of other LAs placed within this LA boundary,149
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,2. Children who are the responsibility of this LA placed outside the LA boundary,514
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Net gain of children by responsible LA,-365
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,1. Children who are the responsibility of other LAs placed within this LA boundary,372
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,2. Children who are the responsibility of this LA placed outside the LA boundary,165
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Net gain of children by responsible LA,207
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,1. Children who are the responsibility of other LAs placed within this LA boundary,772
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,2. Children who are the responsibility of this LA placed outside the LA boundary,765
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Net gain of children by responsible LA,7
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,1. Children who are the responsibility of other LAs placed within this LA boundary,180
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,2. Children who are the responsibility of this LA placed outside the LA boundary,311
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Net gain of children by responsible LA,-131
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,1. Children who are the responsibility of other LAs placed within this LA boundary,272
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,2. Children who are the responsibility of this LA placed outside the LA boundary,281
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Net gain of children by responsible LA,-9
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,1. Children who are the responsibility of other LAs placed within this LA boundary,298
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,2. Children who are the responsibility of this LA placed outside the LA boundary,516
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Net gain of children by responsible LA,-218
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,1. Children who are the responsibility of other LAs placed within this LA boundary,168
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,2. Children who are the responsibility of this LA placed outside the LA boundary,340
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Net gain of children by responsible LA,-172
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,1. Children who are the responsibility of other LAs placed within this LA boundary,340
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,2. Children who are the responsibility of this LA placed outside the LA boundary,357
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Net gain of children by responsible LA,-17
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,1. Children who are the responsibility of other LAs placed within this LA boundary,285
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,2. Children who are the responsibility of this LA placed outside the LA boundary,282
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Net gain of children by responsible LA,3
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,1. Children who are the responsibility of other LAs placed within this LA boundary,971
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,2. Children who are the responsibility of this LA placed outside the LA boundary,397
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Net gain of children by responsible LA,574
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,1. Children who are the responsibility of other LAs placed within this LA boundary,356
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,2. Children who are the responsibility of this LA placed outside the LA boundary,428
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Net gain of children by responsible LA,-72
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,1. Children who are the responsibility of other LAs placed within this LA boundary,468
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,2. Children who are the responsibility of this LA placed outside the LA boundary,270
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Net gain of children by responsible LA,198
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,1. Children who are the responsibility of other LAs placed within this LA boundary,182
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,2. Children who are the responsibility of this LA placed outside the LA boundary,221
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Net gain of children by responsible LA,-39
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,1. Children who are the responsibility of other LAs placed within this LA boundary,172
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,2. Children who are the responsibility of this LA placed outside the LA boundary,204
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Net gain of children by responsible LA,-32
