time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Section 47s and Initial Child Protection Conferences,4317,152,3980,140.1,1762,62,1725,60.7,98,1229,238,197,13,14,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Section 47s and Initial Child Protection Conferences,501,201.5,480,193,231,92.9,225,90.5,c,187,c,24,13,14,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Section 47s and Initial Child Protection Conferences,6015,176.8,5307,156,1573,46.2,1565,46,293,1084,98,98,11,13,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Section 47s and Initial Child Protection Conferences,1509,234.3,1331,206.7,554,86,544,84.5,88,327,70,65,12,13,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Section 47s and Initial Child Protection Conferences,603,88.3,540,79.1,222,32.5,217,31.8,46,148,17,11,11,13,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Section 47s and Initial Child Protection Conferences,1873,129.4,1719,118.7,845,58.4,833,57.5,197,493,51,104,11,13,14
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Section 47s and Initial Child Protection Conferences,1313,298.1,860,195.3,290,65.8,288,65.4,12,225,43,10,13,15,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Section 47s and Initial Child Protection Conferences,1031,278,916,247,424,114.3,408,110,59,197,57,111,12,14,21
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Section 47s and Initial Child Protection Conferences,1064,249.2,879,205.9,343,80.3,341,79.9,27,209,52,55,13,15,17
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Section 47s and Initial Child Protection Conferences,1713,337,1404,276.2,479,94.2,467,91.9,85,256,75,63,11,13,17
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Section 47s and Initial Child Protection Conferences,4139,158,3439,131.3,1507,57.5,1453,55.5,53,1121,114,219,14,15,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Section 47s and Initial Child Protection Conferences,556,156.1,504,141.5,259,72.7,252,70.7,38,211,c,c,12,13,14
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Section 47s and Initial Child Protection Conferences,2894,165.7,2558,146.4,874,50,846,48.4,141,466,131,135,12,14,17
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Section 47s and Initial Child Protection Conferences,522,150.8,473,136.7,121,35,121,35,27,51,20,23,11,14,20
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Section 47s and Initial Child Protection Conferences,655,165.7,592,149.8,256,64.8,252,63.7,27,141,43,45,12,14,18
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Section 47s and Initial Child Protection Conferences,495,137.7,423,117.7,106,29.5,106,29.5,c,50,c,39,13,16,26
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Section 47s and Initial Child Protection Conferences,572,157.3,518,142.4,256,70.4,250,68.7,118,98,14,26,8,11,14
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Section 47s and Initial Child Protection Conferences,1703,181.1,1468,156.1,560,59.6,557,59.2,74,386,42,58,12,13,14
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Section 47s and Initial Child Protection Conferences,1122,104.1,1045,96.9,477,44.2,476,44.2,104,277,18,78,11,12,14
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Section 47s and Initial Child Protection Conferences,2339,160.3,2006,137.5,777,53.3,759,52,60,417,124,176,13,15,20
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Section 47s and Initial Child Protection Conferences,1135,148,1034,134.8,582,75.9,577,75.2,12,325,77,168,14,15,22
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Section 47s and Initial Child Protection Conferences,2516,196.4,2226,173.7,1266,98.8,1246,97.2,137,481,114,534,13,16,31
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Section 47s and Initial Child Protection Conferences,c,c,c,c,0,0,0,0,z,z,z,z,z,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Section 47s and Initial Child Protection Conferences,567,130.5,478,110,251,57.8,248,57.1,45,179,10,17,12,13,15
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Section 47s and Initial Child Protection Conferences,1503,286,1283,244.1,334,63.6,331,63,64,211,13,46,11,14,15
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Section 47s and Initial Child Protection Conferences,273,90.4,248,82.2,124,41.1,124,41.1,13,94,6,11,12,14,14
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Section 47s and Initial Child Protection Conferences,1221,110.3,1067,96.4,515,46.5,514,46.4,100,376,14,25,11,13,14
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,807,137.1,691,117.4,293,49.8,292,49.6,28,172,46,47,12,14,18
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,1058,210.6,1054,209.8,495,98.5,492,97.9,23,316,60,96,14,15,17
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,776,305.2,647,254.5,307,120.8,297,116.8,39,186,20,62,12,13,16
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,1285,121.6,1168,110.5,577,54.6,570,53.9,41,453,62,21,13,14,15
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,841,165,814,159.7,302,59.2,302,59.2,124,127,26,25,8,12,15
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,20,137.6,18,123.9,10,68.8,10,68.8,c,c,0,0,3,13,14
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,988,155.2,906,142.3,277,43.5,277,43.5,30,218,7,22,12,13,15
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,582,157.7,582,157.7,226,61.2,226,61.2,28,87,27,84,12,15,27
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,1096,181.5,1013,167.7,391,64.7,390,64.6,68,229,25,69,11,13,15
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,866,205.7,762,181,295,70.1,290,68.9,33,160,40,62,12,14,19
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,316,110.2,292,101.8,62,21.6,62,21.6,32,c,c,19,3,10,23
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1180,188.4,1102,176,437,69.8,433,69.1,147,156,50,84,8,14,18
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1016,148.4,937,136.9,460,67.2,459,67,53,294,63,50,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1670,192.9,1537,177.6,393,45.4,390,45.1,166,135,26,66,8,11,14
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,889,136.5,838,128.7,414,63.6,409,62.8,47,242,49,76,12,14,18
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1390,195.8,1250,176.1,491,69.2,485,68.3,167,276,19,28,10,11,13
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,1229,192.5,1157,181.2,406,63.6,404,63.3,81,230,41,54,11,14,15
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,539,113.6,502,105.8,99,20.9,98,20.7,32,44,c,c,10,13,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1227,193.5,1143,180.3,406,64,400,63.1,46,237,44,79,12,14,18
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,769,83,697,75.2,285,30.7,279,30.1,115,122,22,26,9,12,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,776,136.5,711,125.1,215,37.8,213,37.5,44,123,21,27,11,13,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,1376,176.7,1223,157,419,53.8,410,52.6,30,290,47,52,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,1132,150.8,1002,133.5,442,58.9,441,58.8,74,269,37,62,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1921,202.8,1769,186.8,924,97.6,921,97.3,68,535,93,228,14,15,20
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,934,114.3,846,103.5,269,32.9,268,32.8,105,112,21,31,9,12,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,996,117.9,960,113.6,485,57.4,480,56.8,93,345,22,25,11,13,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,886,128.6,818,118.7,252,36.6,250,36.3,43,153,19,37,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,1073,183.8,929,159.1,405,69.4,396,67.8,62,218,59,66,12,14,17
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,534,92.8,483,83.9,268,46.6,268,46.6,104,119,8,37,9,11,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1388,189.2,1270,173.1,586,79.9,586,79.9,92,443,24,27,11,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,816,125.7,735,113.3,353,54.4,343,52.9,29,209,38,77,13,15,19
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,454,116.5,362,92.9,170,43.6,166,42.6,44,116,c,c,10,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,444,93.9,414,87.6,236,49.9,233,49.3,22,127,39,47,13,14,18
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1275,167.4,1154,151.5,405,53.2,401,52.7,42,352,c,c,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,473,103.9,365,80.2,157,34.5,155,34,30,111,c,c,12,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,835,174.2,760,158.5,364,75.9,358,74.7,55,245,28,36,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,1027,153.2,958,142.9,324,48.3,324,48.3,65,134,43,82,11,13,21
2018,Reporting year,National,E92000001,England,,,,,,Section 47s and Initial Child Protection Conferences,198090,166.9,177110,149.2,79470,67,78490,66.1,12130,49020,7340,10930,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Section 47s and Initial Child Protection Conferences,11840,224.5,10640,201.6,5200,98.6,5150,97.6,790,3530,380,510,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Section 47s and Initial Child Protection Conferences,29480,191,26110,169.2,12150,78.7,12010,77.8,1490,7970,1220,1470,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Section 47s and Initial Child Protection Conferences,20380,175.9,18160,156.7,7690,66.3,7600,65.6,1150,4340,700,1490,176,215,284
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Section 47s and Initial Child Protection Conferences,15990,161.7,14020,141.8,7210,72.9,7080,71.6,1040,4650,660,860,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Section 47s and Initial Child Protection Conferences,24610,191.8,22400,174.6,9780,76.2,9640,75.1,1330,6200,970,1280,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Section 47s and Initial Child Protection Conferences,13380,101,12320,93,5970,45.1,5900,44.5,1320,3770,300,580,11,13,14
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Section 47s and Initial Child Protection Conferences,32640,163.1,29650,148.2,12200,61,12070,60.3,2240,6780,1240,1940,11,14,16
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Section 47s and Initial Child Protection Conferences,32400,166.7,28630,147.3,12230,62.9,12070,62.1,1890,7280,1210,1820,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Section 47s and Initial Child Protection Conferences,17380,158.5,15180,138.4,7040,64.2,6970,63.6,890,4500,660,990,12,14,15
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Section 47s and Initial Child Protection Conferences,12880,174.6,11810,160.1,4670,63.4,4630,62.7,880,2260,570,950,11,14,18
