time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_phase,revenue_state,number_schools,PercSchools,total_revenue_balance,average_revenue_balance,B01,B02,B06,total_income,perc_BalanceofIncome,NumOverThresh,PercOverThresh,ValueOverThresh,AveValueOverThresh
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Total,Total,98,100.0,18.009023,0.183766,8989882.316406,9000455.198633,18685.579663,204.237083,8.8177,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Nursery,Surplus,1,100.0,0.322100,0.322100,174798.000000,0.000000,147302.000000,1.009737,31.8994,1,100.0,0.2413,241321
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Nursery,Total,1,100.0,0.322100,0.322100,174798.000000,0.000000,147302.000000,1.009737,31.8994,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary,Surplus,75,100.0,9.993431,0.133246,8540849.000000,0.000000,1452582.000000,124.220584,8.0449,35,46.7,2.1602,61721
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary,Total,75,100.0,9.993431,0.133246,8540849.000000,0.000000,1452582.000000,124.220584,8.0449,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Pupil referral unit,Surplus,1,50.0,0.036765,0.036765,36765.000000,0.000000,0.000000,1.245466,2.9519,0,0.0,0.0000,0
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Pupil referral unit,Total,2,100.0,0.036765,0.018383,36765.000000,0.000000,0.000000,2.276506,1.6150,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Secondary,Deficit,1,7.7,-0.274957,-0.274957,-251715.000000,0.000000,-23242.000000,4.341938,-6.3326,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Secondary,Surplus,12,92.3,7.808213,0.650684,7084867.000000,95184.000000,628162.000000,61.375228,12.7221,8,61.5,5.1403,642541
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Secondary,Total,13,100.0,7.533256,0.579481,6833152.000000,95184.000000,604920.000000,65.717166,11.4631,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Special,Surplus,7,100.0,1.528363,0.218338,1497404.000000,0.000000,30959.000000,13.813870,11.0640,5,71.4,0.5553,111065
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Special,Total,7,100.0,1.528363,0.218338,1497404.000000,0.000000,30959.000000,13.813870,11.0640,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Total,Deficit,1,1.0,-0.274957,-0.274957,-251715.000000,0.000000,-23242.000000,4.341938,-6.3326,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Total,Surplus,96,98.0,19.688872,0.205092,17334683.000000,95184.000000,2259005.000000,201.664885,9.7632,49,50.0,8.0972,165249
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Total,Total,98,100.0,19.413915,0.198101,17082968.000000,95184.000000,2235763.000000,207.037863,9.3770,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary,Deficit,1,1.2,-0.020269,-0.020269,0.000000,-20269.480469,0.000000,1.057139,-1.9174,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary,Surplus,83,98.8,16.931079,0.203989,2885373.859375,13912258.457031,133446.436523,147.893441,11.4482,50,59.5,6.4349,128698
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary,Total,84,100.0,16.910809,0.201319,2885373.859375,13891988.976563,133446.436523,148.950580,11.3533,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Pupil referral unit,Surplus,2,66.7,0.622907,0.311454,0.000000,622907.164063,0.000000,4.572325,13.6234,2,66.7,0.2571,128561
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Pupil referral unit,Total,3,100.0,0.622907,0.207636,0.000000,622907.164063,0.000000,5.221455,11.9298,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Secondary,Surplus,5,100.0,2.633793,0.526759,536019.000000,2097774.437500,0.000000,36.166736,7.2824,4,80.0,0.8527,213183
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Secondary,Total,5,100.0,2.633793,0.526759,536019.000000,2097774.437500,0.000000,36.166736,7.2824,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Special,Surplus,4,100.0,1.658452,0.414613,134610.000000,1523842.140625,0.000000,13.457112,12.3240,4,100.0,0.5819,145471
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Special,Total,4,100.0,1.658452,0.414613,134610.000000,1523842.140625,0.000000,13.457112,12.3240,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Total,Deficit,1,1.0,-0.020269,-0.020269,0.000000,-20269.480469,0.000000,1.057139,-1.9174,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Total,Surplus,94,97.9,21.846231,0.232407,3556002.859375,18156782.199219,133446.436523,202.089614,10.8102,60,62.5,8.1266,135444
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Total,Total,96,100.0,21.825962,0.227354,3556002.859375,18136512.718750,133446.436523,203.795883,10.7097,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary,Deficit,1,1.8,-0.029890,-0.029890,0.000000,-29890.000000,0.000000,1.106902,-2.7003,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary,Surplus,51,92.7,7.315445,0.143440,4425297.000000,2731183.000000,158965.000000,73.987697,9.8874,30,54.5,2.3663,78877
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary,Total,55,100.0,7.285555,0.132465,4425297.000000,2701293.000000,158965.000000,77.103737,9.4490,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Pupil referral unit,Total,3,100.0,0.000000,0.000000,0.000000,0.000000,0.000000,2.039903,0.0000,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Secondary,Deficit,1,33.3,-0.226052,-0.226052,0.000000,-226052.000000,0.000000,5.646198,-4.0036,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Secondary,Surplus,2,66.7,0.764961,0.382481,443636.000000,321325.000000,0.000000,14.788014,5.1728,1,33.3,0.0546,54587
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Secondary,Total,3,100.0,0.538909,0.179636,443636.000000,95273.000000,0.000000,20.434212,2.6373,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Special,Surplus,4,80.0,0.857719,0.214430,324083.000000,533636.000000,0.000000,8.535714,10.0486,3,60.0,0.1870,62348
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Special,Total,5,100.0,0.857719,0.171544,324083.000000,533636.000000,0.000000,9.243482,9.2792,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Total,Deficit,2,3.0,-0.255942,-0.127971,0.000000,-255942.000000,0.000000,6.753100,-3.7900,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Total,Surplus,57,86.4,8.938125,0.156809,5193016.000000,3586144.000000,158965.000000,97.311425,9.1851,34,51.5,2.6079,76704
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Total,Total,66,100.0,8.682183,0.131548,5193016.000000,3330202.000000,158965.000000,108.821334,7.9784,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Nursery,Surplus,7,100.0,0.639656,0.091379,186203.705078,96835.960938,356616.370605,3.822299,16.7349,7,100.0,0.3339,47696
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Nursery,Total,7,100.0,0.639656,0.091379,186203.705078,96835.960938,356616.370605,3.822299,16.7349,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary,Deficit,3,4.2,-0.073439,-0.024480,2880.320068,17956.005859,-94275.202637,5.942406,-1.2358,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary,Surplus,68,95.8,10.177570,0.149670,3271269.726807,6273022.338379,633277.477295,102.830338,9.8974,32,45.1,3.3929,106028
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary,Total,71,100.0,10.104131,0.142312,3274150.046875,6290978.344238,539002.274658,108.772744,9.2892,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Pupil referral unit,Surplus,2,100.0,0.331835,0.165917,331834.824219,0.000000,0.000000,2.431635,13.6466,1,50.0,0.1472,147223
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Pupil referral unit,Total,2,100.0,0.331835,0.165917,331834.824219,0.000000,0.000000,2.431635,13.6466,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Secondary,Surplus,4,100.0,1.706509,0.426627,88982.296875,1617526.546875,0.000000,24.784999,6.8852,3,75.0,0.5057,168557
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Secondary,Total,4,100.0,1.706509,0.426627,88982.296875,1617526.546875,0.000000,24.784999,6.8852,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Special,Surplus,7,100.0,1.960867,0.280124,965259.660156,995606.804688,0.000000,13.674768,14.3393,5,71.4,0.9584,191672
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Special,Total,7,100.0,1.960867,0.280124,965259.660156,995606.804688,0.000000,13.674768,14.3393,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Total,Deficit,3,3.3,-0.073439,-0.024480,2880.320068,17956.005859,-94275.202637,5.942406,-1.2358,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Total,Surplus,88,96.7,14.816436,0.168369,4843550.213135,8982991.650879,989893.847900,147.544038,10.0420,48,52.7,5.3380,111209
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Total,Total,91,100.0,14.742997,0.162011,4846430.533203,9000947.656738,895618.645264,153.486444,9.6054,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Nursery,Surplus,7,100.0,1.508168,0.215453,476485.351563,487743.376953,543939.640625,7.216936,20.8976,7,100.0,0.9308,132973
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Nursery,Total,7,100.0,1.508168,0.215453,476485.351563,487743.376953,543939.640625,7.216936,20.8976,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary,Deficit,2,3.1,-0.087010,-0.043505,-87009.782227,0.000000,0.000000,3.316733,-2.6234,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary,Surplus,63,96.9,11.058656,0.175534,5975590.154297,4564101.556641,518964.597191,98.387433,11.2399,36,55.4,4.6274,128538
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary,Total,65,100.0,10.971647,0.168795,5888580.372070,4564101.556641,518964.597191,101.704166,10.7878,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Pupil referral unit,Deficit,1,25.0,-0.023759,-0.023759,-23759.130859,0.000000,0.000000,0.750964,-3.1638,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Pupil referral unit,Surplus,3,75.0,1.159118,0.386373,1159117.638672,0.000000,0.000000,4.584952,25.2809,1,25.0,0.9034,903350
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Pupil referral unit,Total,4,100.0,1.135359,0.283840,1135358.507813,0.000000,0.000000,5.335916,21.2777,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Secondary,Deficit,3,37.5,-1.549050,-0.516350,-1549049.828125,0.000000,0.000000,13.765174,-11.2534,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Secondary,Surplus,5,62.5,1.735500,0.347100,827732.208984,907768.269531,0.000000,30.011740,5.7827,3,37.5,0.7399,246649
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Secondary,Total,8,100.0,0.186451,0.023306,-721317.619141,907768.269531,0.000000,43.776914,0.4259,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Special,Deficit,1,14.3,-0.327994,-0.327994,-327994.062500,0.000000,0.000000,2.604099,-12.5953,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Special,Surplus,6,85.7,2.521091,0.420182,1687685.316406,833405.851563,0.000000,14.123450,17.8504,4,57.1,1.6041,401036
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Special,Total,7,100.0,2.193097,0.313300,1359691.253906,833405.851563,0.000000,16.727549,13.1107,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Total,Deficit,7,7.7,-1.987813,-0.283973,-1987812.803711,0.000000,0.000000,20.436971,-9.7266,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Total,Surplus,84,92.3,17.982534,0.214078,10126610.669922,6793019.054688,1062904.237816,154.324510,11.6524,51,56.0,8.8056,172659
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Total,Total,91,100.0,15.994721,0.175766,8138797.866211,6793019.054688,1062904.237816,174.761481,9.1523,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Nursery,Deficit,1,50.0,-0.052250,-0.052250,-48164.160156,0.000000,-4085.629883,0.228594,-22.8571,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Nursery,Surplus,1,50.0,0.024695,0.024695,24694.990234,0.000000,0.000000,0.187788,13.1505,1,50.0,0.0097,9672
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Nursery,Total,2,100.0,-0.027555,-0.013777,-23469.169922,0.000000,-4085.629883,0.416381,-6.6177,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary,Deficit,2,0.7,-0.108554,-0.054277,-109824.378906,0.000000,1269.900024,3.369705,-3.2215,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary,Surplus,267,99.3,27.059725,0.101347,11842167.954956,13244531.474121,1973025.229627,251.328855,10.7667,168,62.5,10.0662,59918
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary,Total,269,100.0,26.951170,0.100190,11732343.576050,13244531.474121,1974295.129652,254.698560,10.5816,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Pupil referral unit,Surplus,6,100.0,0.915169,0.152528,677330.847656,237837.716797,0.000000,5.649450,16.1993,5,83.3,0.4993,99860
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Pupil referral unit,Total,6,100.0,0.915169,0.152528,677330.847656,237837.716797,0.000000,5.649450,16.1993,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Secondary,Deficit,1,2.2,-0.004631,-0.004631,-4630.700195,0.000000,0.000000,6.444605,-0.0719,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Secondary,Surplus,44,97.8,13.631674,0.309811,7337148.898682,6087446.579635,207078.901602,158.530650,8.5988,30,66.7,7.1949,239831
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Secondary,Total,45,100.0,13.627044,0.302823,7332518.198486,6087446.579635,207078.901602,164.975255,8.2601,:,:,:,:
201415,Financial year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Special,Deficit,1,4.3,-0.028728,-0.028728,-28728.109375,0.000000,0.000000,2.340370,-1.2275,:,:,:,:
