time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,ReportGroup,Description,school_expenditure,OtherEdComm,cyps_spend,NetExpend,NetExpendpPupil,GrossExpend,GrossExpendpPupil
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Rochdale,354,E08000005,Yearly totals,Yearly totals,164.609,7.23962,41.6538,154.86499,5226.28,163.39920,5514.28
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Rochdale,354,E08000005,Yearly totals,Yearly totals,167.601,9.1669,43.1144,158.17591,5325.69,166.62492,5605.78
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Rochdale,354,E08000005,Yearly totals,Yearly totals,169.221,9.05296,46.0219,158.86863,5378.18,168.38279,5700.26
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Rochdale,354,E08000005,Yearly totals,Yearly totals,167.61,10.4232,50.806,156.31894,5089.22,165.37864,5386.55
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Salford,355,E08000006,Yearly totals,Yearly totals,165.173,17.6835,137.276,147.21788,5647.24,155.30938,5957.63
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Salford,355,E08000006,Yearly totals,Yearly totals,168.542,16.586,60.0945,147.19197,5428.62,153.93044,5680.30
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Salford,355,E08000006,Yearly totals,Yearly totals,173.808,17.7263,52.36,156.38179,5441.06,163.56059,5692.22
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Salford,355,E08000006,Yearly totals,Yearly totals,174.669,17.949,51.0282,164.53298,5495.02,171.24069,5713.76
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Salford,355,E08000006,Yearly totals,Yearly totals,171.424,14.9191,48.9812,162.48416,5462.57,170.01551,5715.77
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Salford,355,E08000006,Yearly totals,Yearly totals,161.049,15.0515,54.1375,154.69636,5278.47,161.32493,5505.54
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Stockport,356,E08000007,Yearly totals,Yearly totals,185.862,9.82082,45.4374,168.52704,5140.53,179.59391,5479.42
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Stockport,356,E08000007,Yearly totals,Yearly totals,183.553,10.2155,46.0552,161.46110,4947.16,172.29131,5278.88
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Stockport,356,E08000007,Yearly totals,Yearly totals,176.395,10.7029,39.8416,159.57531,4826.47,169.90467,5140.04
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Stockport,356,E08000007,Yearly totals,Yearly totals,171.466,10.1157,37.6912,159.25787,4871.98,168.76195,5162.73
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Stockport,356,E08000007,Yearly totals,Yearly totals,174.738,12.2295,40.8312,161.56939,4797.00,170.62027,5070.29
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Stockport,356,E08000007,Yearly totals,Yearly totals,175.307,11.7788,37.1492,158.66347,4733.10,167.32251,4989.39
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Tameside,357,E08000008,Yearly totals,Yearly totals,127.228,8.77318,70.1692,114.41573,5805.92,120.22715,6096.84
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Tameside,357,E08000008,Yearly totals,Yearly totals,126.959,7.60479,63.319,112.22195,5387.96,121.56385,5843.35
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Tameside,357,E08000008,Yearly totals,Yearly totals,127.518,7.28901,55.6961,119.86346,5344.16,126.03519,5609.93
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Tameside,357,E08000008,Yearly totals,Yearly totals,130.648,6.85312,33.7556,128.48315,5277.39,136.06673,5588.31
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Tameside,357,E08000008,Yearly totals,Yearly totals,177.871,7.78905,30.7799,134.59139,5234.67,141.36684,5497.01
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Tameside,357,E08000008,Yearly totals,Yearly totals,174.168,7.70708,30.7375,136.01153,5167.07,143.26069,5445.68
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Trafford,358,E08000009,Yearly totals,Yearly totals,135.626,11.9334,42.0633,119.64902,4939.51,128.92135,5320.39
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Trafford,358,E08000009,Yearly totals,Yearly totals,130.406,11.2027,38.5826,112.54506,4678.76,121.47662,5047.62
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Trafford,358,E08000009,Yearly totals,Yearly totals,126.66,10.8341,34.9587,110.92453,4521.75,119.82844,4874.07
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Trafford,358,E08000009,Yearly totals,Yearly totals,119.64,8.70642,34.5267,109.36879,4502.05,118.31075,4872.64
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Trafford,358,E08000009,Yearly totals,Yearly totals,131.598,8.57442,33.3251,111.05526,4511.19,118.42708,4815.86
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Trafford,358,E08000009,Yearly totals,Yearly totals,129.578,9.60027,36.3034,109.88735,4639.31,117.06819,4939.58
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Wigan,359,E08000010,Yearly totals,Yearly totals,193.997,16.7703,53.1722,184.16090,5536.55,197.15627,5925.67
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Wigan,359,E08000010,Yearly totals,Yearly totals,192.156,20.7016,49.849,180.75104,5143.81,194.29025,5529.11
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Wigan,359,E08000010,Yearly totals,Yearly totals,198.377,14.7406,51.6031,186.83836,5221.94,201.00258,5620.74
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Wigan,359,E08000010,Yearly totals,Yearly totals,202.571,15.56,55.1017,197.49545,5367.10,211.11768,5734.44
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Wigan,359,E08000010,Yearly totals,Yearly totals,196.177,17.4357,50.8056,194.61800,5237.99,205.61969,5532.76
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Wigan,359,E08000010,Yearly totals,Yearly totals,202.194,17.5051,53.3494,204.08162,5251.31,217.79854,5593.70
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Knowsley,340,E08000011,Yearly totals,Yearly totals,89.6297,8.812,34.9796,81.24501,6139.34,85.19902,6438.13
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Knowsley,340,E08000011,Yearly totals,Yearly totals,87.7011,12.1354,35.7106,77.50379,5607.89,84.10509,6085.53
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Knowsley,340,E08000011,Yearly totals,Yearly totals,88.4484,12.3727,35.4391,81.01915,5672.02,86.04989,6024.22
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Knowsley,340,E08000011,Yearly totals,Yearly totals,92.0154,10.7536,34.9001,90.39580,5698.82,95.34531,6023.20
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Knowsley,340,E08000011,Yearly totals,Yearly totals,97.4074,10.7429,38.419,93.94679,5699.80,100.43469,6096.03
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Knowsley,340,E08000011,Yearly totals,Yearly totals,98.6756,12.2745,32.4162,94.28319,5622.01,99.47291,5935.73
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Liverpool,341,E08000012,Yearly totals,Yearly totals,346.223,26.7862,123.327,336.50207,6090.31,357.53628,6471.01
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Liverpool,341,E08000012,Yearly totals,Yearly totals,336.594,23.5215,108.565,323.07789,5916.47,345.37879,6325.32
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Liverpool,341,E08000012,Yearly totals,Yearly totals,331.513,21.6128,92.1412,322.06241,5848.12,341.41904,6197.25
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Liverpool,341,E08000012,Yearly totals,Yearly totals,328.849,23.3657,88.9925,318.99224,5848.13,338.58601,6207.35
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Liverpool,341,E08000012,Yearly totals,Yearly totals,319.324,29.6725,83.1453,315.04398,5909.76,333.61649,6257.93
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Liverpool,341,E08000012,Yearly totals,Yearly totals,319.269,32.8088,89.6274,306.53662,5789.29,325.22810,6144.00
201920,Financial year,Local authority,England,E92000001,North West,E12000002,St Helens,342,E08000013,Yearly totals,Yearly totals,119.269,9.56902,50.2895,112.65445,5739.04,118.06666,6014.76
201819,Financial year,Local authority,England,E92000001,North West,E12000002,St Helens,342,E08000013,Yearly totals,Yearly totals,115.871,8.94135,42.4822,108.14366,5455.22,113.82069,5741.18
201718,Financial year,Local authority,England,E92000001,North West,E12000002,St Helens,342,E08000013,Yearly totals,Yearly totals,115.232,8.55816,37.0971,108.94500,5263.73,114.02639,5513.03
201617,Financial year,Local authority,England,E92000001,North West,E12000002,St Helens,342,E08000013,Yearly totals,Yearly totals,121.582,7.70728,33.2535,118.40943,5260.12,124.02868,5490.25
201516,Financial year,Local authority,England,E92000001,North West,E12000002,St Helens,342,E08000013,Yearly totals,Yearly totals,122.129,8.62504,31.2019,117.26094,5205.78,122.72597,5444.38
201415,Financial year,Local authority,England,E92000001,North West,E12000002,St Helens,342,E08000013,Yearly totals,Yearly totals,120.444,8.31688,31.7257,116.31331,5089.52,121.50942,5316.88
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Sefton,343,E08000014,Yearly totals,Yearly totals,156.416,17.636,51.4763,153.21850,5760.89,159.57833,5999.90
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Sefton,343,E08000014,Yearly totals,Yearly totals,157.371,16.5056,51.8737,153.60196,5502.35,160.43474,5745.37
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Sefton,343,E08000014,Yearly totals,Yearly totals,159.68,16.3181,47.8373,157.46649,5389.44,165.73379,5674.79
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Sefton,343,E08000014,Yearly totals,Yearly totals,162.094,13.6269,50.1456,162.19144,5449.01,171.18328,5752.63
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Sefton,343,E08000014,Yearly totals,Yearly totals,158.262,14.0849,51.0722,159.27052,5382.12,168.41781,5691.23
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Sefton,343,E08000014,Yearly totals,Yearly totals,171.519,13.6856,47.4451,169.29640,5278.62,178.59868,5576.70
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Wirral,344,E08000015,Yearly totals,Yearly totals,173.766,15.9397,77.3461,159.57118,5848.10,169.31564,6205.22
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Wirral,344,E08000015,Yearly totals,Yearly totals,178.859,14.1095,64.5148,162.50492,5644.93,171.75865,5966.67
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Wirral,344,E08000015,Yearly totals,Yearly totals,176.191,13.761,63.4527,162.87939,5425.50,172.40081,5744.27
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Wirral,344,E08000015,Yearly totals,Yearly totals,180.151,13.5908,60.844,169.84654,5273.57,178.62114,5550.52
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Wirral,344,E08000015,Yearly totals,Yearly totals,176.129,14.0763,57.9836,172.60805,5356.81,181.73563,5643.31
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Wirral,344,E08000015,Yearly totals,Yearly totals,182.789,17.7548,58.498,179.87614,5432.28,189.77154,5722.57
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Cumbria,909,E10000006,Yearly totals,Yearly totals,258.623,36.5636,86.9041,240.59054,5520.43,261.23542,5994.11
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Cumbria,909,E10000006,Yearly totals,Yearly totals,268.612,31.8969,87.5561,230.46935,5208.71,250.57292,5664.24
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Cumbria,909,E10000006,Yearly totals,Yearly totals,256.589,31.6839,85.5063,226.36276,5153.22,244.86761,5574.48
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Cumbria,909,E10000006,Yearly totals,Yearly totals,252.694,36.6825,81.8914,226.35507,5179.59,244.26628,5590.14
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Cumbria,909,E10000006,Yearly totals,Yearly totals,262.122,36.861,79.2055,233.87237,5111.54,250.06006,5471.26
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Cumbria,909,E10000006,Yearly totals,Yearly totals,264.986,42.8432,82.1795,246.00527,5078.88,263.32605,5437.12
201920,Financial year,Local authority,England,E92000001,North West,E12000002,Lancashire,888,E10000017,Yearly totals,Yearly totals,812.975,52.2178,206.101,798.78117,5524.91,859.06771,5941.14
201819,Financial year,Local authority,England,E92000001,North West,E12000002,Lancashire,888,E10000017,Yearly totals,Yearly totals,813.144,50.542,198.049,789.98862,5395.91,849.68872,5804.09
201718,Financial year,Local authority,England,E92000001,North West,E12000002,Lancashire,888,E10000017,Yearly totals,Yearly totals,811.657,45.9494,183.315,790.80451,5312.08,848.65993,5701.12
201617,Financial year,Local authority,England,E92000001,North West,E12000002,Lancashire,888,E10000017,Yearly totals,Yearly totals,783.663,50.0432,170.283,784.80352,5285.49,843.82295,5679.42
201516,Financial year,Local authority,England,E92000001,North West,E12000002,Lancashire,888,E10000017,Yearly totals,Yearly totals,786.175,58.1877,149.472,782.62815,5317.63,838.57023,5698.02
201415,Financial year,Local authority,England,E92000001,North West,E12000002,Lancashire,888,E10000017,Yearly totals,Yearly totals,773.976,65.8846,158.013,765.57537,5238.48,820.41611,5614.11
201920,Financial year,Regional,England,E92000001,Yorkshire and the Humber,E12000003,,,,Yearly totals,Yearly totals,2379.15,304.924,1044.57,1924.79050,5589.74,2058.77660,5979.77
201819,Financial year,Regional,England,E92000001,Yorkshire and the Humber,E12000003,,,,Yearly totals,Yearly totals,2449.11,298.675,980.357,2007.13480,5272.34,2144.42170,5634.14
201718,Financial year,Regional,England,E92000001,Yorkshire and the Humber,E12000003,,,,Yearly totals,Yearly totals,2525.34,281.555,936.321,2155.23848,5212.20,2300.27005,5562.27
201617,Financial year,Regional,England,E92000001,Yorkshire and the Humber,E12000003,,,,Yearly totals,Yearly totals,2692.75,292.295,915.037,2420.71361,5200.91,2589.42926,5557.33
201516,Financial year,Regional,England,E92000001,Yorkshire and the Humber,E12000003,,,,Yearly totals,Yearly totals,2847.65,301.599,885.303,2586.68001,5168.78,2746.93545,5490.27
201415,Financial year,Regional,England,E92000001,Yorkshire and the Humber,E12000003,,,,Yearly totals,Yearly totals,2969.59,355.796,935.273,2683.86009,5062.43,2847.74605,5373.65
201920,Financial year,Local authority,England,E92000001,Yorkshire and the Humber,E12000003,Kingston-upon-Hull,810,E06000010,Yearly totals,Yearly totals,53.1342,16.3274,72.7791,12.93864,8753.45,13.55229,9191.87
201819,Financial year,Local authority,England,E92000001,Yorkshire and the Humber,E12000003,Kingston-upon-Hull,810,E06000010,Yearly totals,Yearly totals,53.7436,21.9856,66.2178,17.46093,6121.55,18.53266,6489.96
201718,Financial year,Local authority,England,E92000001,Yorkshire and the Humber,E12000003,Kingston-upon-Hull,810,E06000010,Yearly totals,Yearly totals,68.1087,20.2586,59.4518,39.89016,5940.79,42.93745,6286.26
201617,Financial year,Local authority,England,E92000001,Yorkshire and the Humber,E12000003,Kingston-upon-Hull,810,E06000010,Yearly totals,Yearly totals,86.8373,18.7621,55.7639,66.44579,5453.75,74.41161,5911.40
201516,Financial year,Local authority,England,E92000001,Yorkshire and the Humber,E12000003,Kingston-upon-Hull,810,E06000010,Yearly totals,Yearly totals,104.112,14.0162,54.7813,83.83274,5603.57,94.08916,6337.53
201415,Financial year,Local authority,England,E92000001,Yorkshire and the Humber,E12000003,Kingston-upon-Hull,810,E06000010,Yearly totals,Yearly totals,117.076,16.7096,58.1294,102.01066,5732.04,111.45522,6295.32
