time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_new_st,Total_new_st_pc,Total_new_ehc,Total_new_ehc_pc,Total_new_all,Total_new_all_pc
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Under 5,z,z,40,18.6046,40,18.60465
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Under 5,z,z,65,20.2492,65,20.24922
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Under 5,z,z,67,18.4573,67,18.4573
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Under 5,z,z,75,29.0698,75,29.06977
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Under 5,z,z,77,29.2776,77,29.27757
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Under 5,z,z,150,15.8061,150,15.80611
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Under 5,z,z,79,28.0142,79,28.01418
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Under 5,z,z,100,31.348,100,31.34796
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Under 5,z,z,65,25.4902,65,25.4902
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Under 5,z,z,111,30.8333,111,30.83333
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Under 5,z,z,114,31.7549,114,31.75487
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Under 5,z,z,65,24.1636,65,24.16357
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Under 5,z,z,22,6.94006,22,6.94006
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Under 5,z,z,48,25,48,25
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Under 5,z,z,59,35.3293,59,35.32934
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Under 5,z,z,324,27.3649,324,27.36486
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Under 5,z,z,33,27.9661,33,27.9661
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Under 5,z,z,54,38.2979,54,38.29787
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Under 5,z,z,154,23.5474,154,23.5474
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Under 5,z,z,91,21.3615,91,21.3615
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Under 5,z,z,189,32.363,189,32.36301
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Under 5,z,z,54,18.3673,54,18.36735
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Under 5,z,z,30,10.8303,30,10.83032
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Under 5,z,z,38,12.5828,38,12.58278
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Under 5,z,z,131,19.4074,131,19.40741
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Under 5,z,z,207,31.6031,207,31.60305
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Under 5,z,z,92,35.1145,92,35.1145
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Under 5,z,z,131,33.8501,131,33.85013
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Under 5,z,z,88,16.0584,88,16.05839
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Under 5,z,z,137,31.7865,137,31.78654
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Under 5,z,z,97,29.3051,97,29.30514
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Under 5,z,z,115,27.7108,115,27.71084
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Under 5,z,z,29,19.7279,29,19.72789
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Under 5,z,z,37,23.4177,37,23.41772
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Under 5,z,z,80,16.1943,80,16.19433
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Under 5,z,z,25,13.0208,25,13.02083
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Under 5,z,z,106,13.8925,106,13.89253
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Under 5,z,z,74,16.122,74,16.122
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Under 5,z,z,121,19.5161,121,19.51613
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Under 5,z,z,49,15.0307,49,15.03067
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Under 5,z,z,4,10.8108,4,10.81081
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Under 5,z,z,37,9.04645,37,9.04645
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Under 5,z,z,12,7.84314,12,7.84314
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Under 5,z,z,141,24.0204,141,24.02044
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Under 5,z,z,128,27.234,128,27.23404
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Under 5,z,z,141,32.9439,141,32.94393
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Under 5,z,z,317,25.7724,317,25.77236
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Under 5,z,z,103,29.0961,103,29.09605
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Under 5,z,z,70,16.9082,70,16.90821
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Under 5,z,z,59,14.2857,59,14.28571
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Under 5,z,z,93,35.0943,93,35.09434
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Under 5,z,z,71,21.3855,71,21.38554
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Under 5,z,z,56,14.8148,56,14.81481
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Under 5,z,z,152,23.9748,152,23.97476
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Under 5,z,z,69,28.2787,69,28.27869
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Under 5,z,z,47,24.1026,47,24.10256
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Under 5,z,z,129,25.4941,129,25.49407
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Under 5,z,z,70,37.037,70,37.03704
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Under 5,z,z,53,35.5705,53,35.57047
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Under 5,z,z,148,30.0813,148,30.0813
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Under 5,z,z,92,30.2632,92,30.26316
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Under 5,z,z,44,20.4651,44,20.46512
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Under 5,z,z,115,24.2616,115,24.2616
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Under 5,z,z,208,22.782,208,22.78204
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Under 5,z,z,85,36.1702,85,36.17021
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Under 5,z,z,330,27.0714,330,27.07137
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Under 5,z,z,47,28.8344,47,28.83436
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Under 5,z,z,74,29.3651,74,29.36508
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Under 5,z,z,271,18.2861,271,18.2861
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Under 5,z,z,222,21.5116,222,21.51163
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Under 5,z,z,157,22.5575,157,22.55747
2021,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Under 5,z,z,0,0,0,0
2021,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Under 5,z,z,28,24.3478,28,24.34783
2021,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Under 5,z,z,50,17.301,50,17.30104
2021,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Under 5,z,z,81,23.4783,81,23.47826
2021,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Under 5,z,z,55,25.463,55,25.46296
2021,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Under 5,z,z,80,32.7869,80,32.78689
2021,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Under 5,z,z,24,28.9157,24,28.91566
2021,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Under 5,z,z,63,21.2121,63,21.21212
2021,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Under 5,z,z,68,13.9344,68,13.93443
2021,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Under 5,z,z,87,30.2083,87,30.20833
2021,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Under 5,z,z,47,15.1125,47,15.11254
2021,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Under 5,z,z,104,28.8889,104,28.88889
2021,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Under 5,z,z,55,40.146,55,40.14599
2021,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Under 5,z,z,75,31.7797,75,31.77966
2021,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Under 5,z,z,93,25.5495,93,25.54945
2021,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Under 5,z,z,87,27.1875,87,27.1875
2021,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Under 5,z,z,118,35.2239,118,35.22388
2021,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Under 5,z,z,129,27.1008,129,27.10084
2021,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Under 5,z,z,57,18.038,57,18.03797
2021,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Under 5,z,z,128,36.8876,128,36.88761
2021,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Under 5,z,z,159,24.8826,159,24.88263
2021,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Under 5,z,z,84,32.3077,84,32.30769
2021,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Under 5,z,z,56,23.3333,56,23.33333
2021,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Under 5,z,z,81,38.2075,81,38.20755
2021,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Under 5,z,z,82,24.6988,82,24.6988
2021,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Under 5,z,z,87,28.3388,87,28.33876
2021,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Under 5,z,z,29,16.1111,29,16.11111
2021,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Under 5,z,z,115,34.4311,115,34.43114
2021,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Under 5,z,z,54,14.5946,54,14.59459
2021,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Under 5,z,z,79,27.4306,79,27.43056
2021,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Under 5,z,z,40,19.6078,40,19.60784
2021,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Under 5,z,z,71,34.8039,71,34.80392
2021,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Under 5,z,z,151,32.4034,151,32.40343
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Under 5,z,z,171,24.1185,171,24.11848
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Under 5,z,z,55,18.0328,55,18.03279
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Under 5,z,z,95,22.093,95,22.09302
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Under 5,z,z,67,24.3636,67,24.36364
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Under 5,z,z,403,17.2961,403,17.29614
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Under 5,z,z,58,24.8927,58,24.8927
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Under 5,z,z,85,34.2742,85,34.27419
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Under 5,z,z,20,10.2564,20,10.25641
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Under 5,z,z,21,18.1034,21,18.10345
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Under 5,z,z,32,21.0526,32,21.05263
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Under 5,z,z,37,19.5767,37,19.57672
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Under 5,z,z,46,27.7108,46,27.71084
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Under 5,z,z,67,26.2745,67,26.27451
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Under 5,z,z,612,21.0309,612,21.03093
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Under 5,z,z,73,24.0924,73,24.09241
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Under 5,z,z,46,27.8788,46,27.87879
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Under 5,z,z,123,17.7233,123,17.72334
