time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,MApprenEHC,MTrainEHC,MSuppIntEHC,WorkbasedEHC,Mres38week05EHC,Mres38week510EHC,Mres38week1115EHC,Mres38week1619EHC,Mres38week2025EHC,TotMres38weekEHC,Mres52week05EHC,Mres52week510EHC,Mres52week1115EHC,Mres52week1619EHC,Mres52week2025EHC,TotMres52weekEHC,Mres38week05,Mres38week510,Mres38week1115,Mres38week1619,TotMres38week,Mres52week05,Mres52week510,Mres52week1115,Mres52week1619,TotMres52week,DMO,DCO,DMODCOFunction
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,1,0,0,1,0,0,3,1,1,5,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,3,0,8,11,0,0,3,0,1,4,0,1,3,3,0,7,0,0,0,0,0,0,0,0,1,1,N,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",1,1,3,5,0,0,2,4,11,17,0,0,3,1,1,5,0,0,0,1,1,0,0,0,1,1,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,8,1,6,15,0,1,1,7,0,9,0,2,4,3,0,9,0,0,2,0,2,0,0,1,0,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,0,0,0,0,0,0,2,1,2,5,0,2,4,3,2,11,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,1,2,0,3,0,3,6,3,0,12,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",9,0,36,45,0,0,3,19,3,25,0,0,9,10,1,20,0,0,2,1,3,0,0,0,1,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,3,0,41,44,0,2,10,8,2,22,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,N,N,Y
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,3,0,0,3,0,0,1,12,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,20,0,0,20,0,0,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,2,1,4,7,0,2,3,5,1,11,0,1,7,5,0,13,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,2,7,4,13,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Y,R,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,2,0,4,6,0,0,9,5,0,14,0,1,1,3,0,5,0,0,0,0,0,0,0,1,0,1,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,0,0,13,13,0,3,5,1,0,9,0,0,2,2,0,4,0,0,4,0,4,0,0,1,4,5,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,0,0,5,5,0,3,9,6,0,18,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,N,R,Y
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,12,21,19,52,0,0,3,2,4,9,0,2,5,1,2,10,0,0,1,0,1,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1,0,1,2,0,0,1,3,0,4,0,0,2,1,0,3,0,0,0,0,0,0,0,4,0,4,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,0,1,20,21,0,0,1,4,0,5,0,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,8,0,0,8,0,1,3,3,1,8,0,0,0,10,5,15,0,0,1,1,2,0,0,0,0,0,N,Y,Y
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N
2018,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,3,0,20,23,0,10,16,4,6,36,0,1,9,2,1,13,0,1,4,0,5,0,0,4,0,4,N,R,Y
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,1,0,5,6,0,0,1,0,0,1,0,0,5,0,1,6,0,0,0,0,0,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,4,0,10,14,0,1,5,7,2,15,0,0,1,2,1,4,0,1,1,0,2,0,0,0,0,0,N,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,0,0,17,17,0,0,1,0,0,1,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2018,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,7,3,16,26,0,0,0,0,0,0,0,1,6,1,1,9,0,0,0,0,0,0,0,0,0,0,Y,Y,N
2017,Calendar year,National,E92000001,England,"","","","","",262,267,678,1207,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000001,North East,"","","",18,14,52,84,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000002,North West,"","","",46,49,157,252,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,"","","",17,47,56,120,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000004,East Midlands,"","","",13,11,46,70,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000005,West Midlands,"","","",16,41,39,96,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,"","","",29,50,62,141,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000007,London,"","","",22,23,94,139,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000008,South East,"","","",56,11,59,126,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Regional,E92000001,England,E12000009,South West,"","","",45,21,113,179,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2017,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,0,1,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,0,1,13,14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,8,0,1,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,0,2,4,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,4,0,8,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,Y
2017,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,3,0,0,3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,2,0,0,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,R,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,R,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,Y
2017,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,0,1,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,0,2,1,3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,0,0,20,20,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,0,1,1,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,0,1,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,Y
2017,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,0,3,3,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,0,0,13,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,0,0,9,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,R,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,4,6,3,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,Y
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,4,4,8,16,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,1,2,35,38,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,1,0,14,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,R,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,1,0,1,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,0,1,15,16,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,15,25,1,41,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,R,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,1,1,0,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,2,0,0,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,0,0,7,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,3,4,1,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,2,8,0,10,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,0,2,13,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,z,z,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1,1,9,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,R,R,Y
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1,3,3,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,5,1,8,14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,6,1,18,25,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,1,6,8,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,0,0,6,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,0,5,0,5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,1,0,9,10,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,0,0,1,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,0,6,0,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,0,4,0,4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,1,0,17,18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,0,2,0,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,0,1,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,4,2,1,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,0,19,17,36,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,1,0,1,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,R,Y
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,4,0,0,4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,1,0,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,0,2,0,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,R,N
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,5,1,17,23,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,1,0,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,5,0,15,20,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,2,1,0,3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,0,5,33,38,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,4,3,31,38,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,Y
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,5,0,0,5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,Y
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,5,1,12,18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,R,R,N
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,6,0,25,31,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,13,44,0,57,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,2,1,14,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,1,0,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,1,0,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,4,0,23,27,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,N
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,R,N,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,1,0,0,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,0,0,10,10,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,21,4,5,30,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,2,1,12,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,2,0,10,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,R,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,4,4,0,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,0,0,9,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,Y
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,3,1,0,4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,R,Y
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,6,1,0,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,1,2,3,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,N,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,Y,N,N
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,1,1,0,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,N,Y,N
