time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_st,Total_st_pc,Total_ehc,Total_ehc_pc,Total_all,Total_all_pc
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Age 5 to 10,z,z,1285,33.0589,1285,33.05891
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Age 5 to 10,z,z,732,32.973,732,32.97297
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Age 5 to 10,z,z,632,28.1515,632,28.15145
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Age 5 to 10,z,z,744,31.2736,744,31.27364
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Age 5 to 10,z,z,1030,28.9407,1030,28.94071
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Age 5 to 10,z,z,1621,34.7929,1621,34.79287
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Age 5 to 10,z,z,562,36.8766,562,36.87664
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Age 5 to 10,z,z,1054,30.3834,1054,30.3834
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Age 5 to 10,z,z,1143,24.3762,1143,24.3762
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Age 5 to 10,z,z,923,39.1766,923,39.17657
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Age 5 to 10,z,z,724,34.4762,724,34.47619
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Age 5 to 10,z,z,838,33.52,838,33.52
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Age 5 to 10,z,z,376,32.7241,376,32.72411
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Age 5 to 10,z,z,316,29.8395,316,29.83947
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Age 5 to 10,z,z,1165,32.9096,1165,32.9096
2021,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Age 5 to 10,z,z,338,31.9471,338,31.94707
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Age 5 to 10,z,z,1200,29.9925,1200,29.9925
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Age 5 to 10,z,z,783,29.9656,783,29.96556
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Age 5 to 10,z,z,1683,31.8268,1683,31.82678
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Age 5 to 10,z,z,891,29.7993,891,29.79933
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Age 5 to 10,z,z,94,36.0153,94,36.01533
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Age 5 to 10,z,z,756,24.9258,756,24.92582
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Age 5 to 10,z,z,359,29.1633,359,29.16328
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Age 5 to 10,z,z,2310,37.043,2310,37.04298
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Age 5 to 10,z,z,1577,32.5356,1577,32.53559
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Age 5 to 10,z,z,3080,30.989,3080,30.98903
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Age 5 to 10,z,z,859,36.6468,859,36.64676
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Age 5 to 10,z,z,1042,38.1685,1042,38.1685
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Age 5 to 10,z,z,933,37.2753,933,37.27527
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Age 5 to 10,z,z,584,33.5055,584,33.50545
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Age 5 to 10,z,z,874,33.6672,874,33.66718
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Age 5 to 10,z,z,789,36.2925,789,36.29255
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Age 5 to 10,z,z,1994,32.926,1994,32.92602
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Age 5 to 10,z,z,774,31.7083,774,31.70832
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Age 5 to 10,z,z,361,34.218,361,34.21801
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Age 5 to 10,z,z,1293,30.9182,1293,30.91822
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Age 5 to 10,z,z,530,26.2897,530,26.28968
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Age 5 to 10,z,z,501,28.0672,501,28.06723
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Age 5 to 10,z,z,1310,28.7092,1310,28.70918
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Age 5 to 10,z,z,746,39.6387,746,39.63868
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Age 5 to 10,z,z,476,36.5872,476,36.58724
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Age 5 to 10,z,z,806,38.2898,806,38.28979
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Age 5 to 10,z,z,1775,33.5412,1775,33.54119
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Age 5 to 10,z,z,605,29.5555,605,29.55545
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Age 5 to 10,z,z,3683,35.9177,3683,35.91769
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Age 5 to 10,z,z,521,37.2409,521,37.24089
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Age 5 to 10,z,z,609,34.5826,609,34.58262
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Age 5 to 10,z,z,2806,33.6531,2806,33.65315
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Age 5 to 10,z,z,2107,27.1766,2107,27.17658
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Age 5 to 10,z,z,1783,30.2665,1783,30.26651
2021,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Age 5 to 10,z,z,9,45,9,45
2021,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Age 5 to 10,z,z,464,32.8845,464,32.88448
2021,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Age 5 to 10,z,z,657,32.8829,657,32.88288
2021,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Age 5 to 10,z,z,1031,38.9792,1031,38.97921
2021,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Age 5 to 10,z,z,472,38.5621,472,38.56209
2021,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Age 5 to 10,z,z,565,37.442,565,37.44201
2021,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Age 5 to 10,z,z,259,35.7241,259,35.72414
2021,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Age 5 to 10,z,z,892,32.5429,892,32.54287
2021,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Age 5 to 10,z,z,886,30.3841,886,30.38409
2021,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Age 5 to 10,z,z,807,32.2413,807,32.24131
2021,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Age 5 to 10,z,z,1140,35.0015,1140,35.00154
2021,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Age 5 to 10,z,z,865,34.7948,865,34.79485
2021,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Age 5 to 10,z,z,427,33.862,427,33.86201
2021,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Age 5 to 10,z,z,593,34.2181,593,34.21812
2021,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Age 5 to 10,z,z,997,34.3912,997,34.39117
2021,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Age 5 to 10,z,z,794,34.0334,794,34.03343
2021,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 5 to 10,z,z,1124,40.3736,1124,40.37356
2021,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 5 to 10,z,z,975,33.8659,975,33.86593
2021,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Age 5 to 10,z,z,1183,34.8556,1183,34.85563
2021,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Age 5 to 10,z,z,1176,39.7835,1176,39.78349
2021,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Age 5 to 10,z,z,1241,36.1281,1241,36.12809
2021,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Age 5 to 10,z,z,735,30.6505,735,30.65054
2021,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Age 5 to 10,z,z,720,37.9747,720,37.97468
2021,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Age 5 to 10,z,z,637,34.0824,637,34.0824
2021,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Age 5 to 10,z,z,1005,35.6509,1005,35.65094
2021,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Age 5 to 10,z,z,1047,39.4648,1047,39.46476
2021,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Age 5 to 10,z,z,477,33.4972,477,33.49719
2021,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Age 5 to 10,z,z,790,35.0799,790,35.07993
2021,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Age 5 to 10,z,z,547,34.0598,547,34.05978
2021,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Age 5 to 10,z,z,928,38.6345,928,38.63447
2021,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Age 5 to 10,z,z,553,35.6085,553,35.6085
2021,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Age 5 to 10,z,z,577,29.9429,577,29.94292
2021,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Age 5 to 10,z,z,902,39.4748,902,39.47484
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Age 5 to 10,z,z,1702,34.664,1702,34.66395
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Age 5 to 10,z,z,800,35.1494,800,35.14938
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Age 11 to 15,z,z,652,35.1862,652,35.18618
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Age 11 to 15,z,z,3608,34.339,3608,34.33901
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 11 to 15,z,z,591,35.5596,591,35.55957
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 11 to 15,z,z,616,33.7349,616,33.73494
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 11 to 15,z,z,386,37.4394,386,37.43938
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 11 to 15,z,z,382,38.2,382,38.2
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 11 to 15,z,z,415,38.6406,415,38.6406
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 11 to 15,z,z,493,34.3315,493,34.33148
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Age 11 to 15,z,z,531,33.9949,531,33.99488
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 11 to 15,z,z,412,32.4409,412,32.44094
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 11 to 15,z,z,5314,34.7752,5314,34.77521
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 11 to 15,z,z,940,37.495,940,37.49501
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Age 11 to 15,z,z,460,37.8289,460,37.82895
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Age 11 to 15,z,z,1634,35.3145,1634,35.31446
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Age 11 to 15,z,z,3798,35.3072,3798,35.30724
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Age 11 to 15,z,z,2041,33.9997,2041,33.99967
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Age 11 to 15,z,z,7,58.3333,7,58.33333
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Age 11 to 15,z,z,558,35.7922,558,35.79217
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Age 11 to 15,z,z,1090,34.8912,1090,34.89117
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Age 11 to 15,z,z,469,36.4413,469,36.44134
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Age 11 to 15,z,z,749,33.6327,749,33.63269
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Age 11 to 15,z,z,1061,35.881,1061,35.88096
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Age 11 to 15,z,z,956,36.3913,956,36.39132
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Age 11 to 15,z,z,1519,37.3494,1519,37.3494
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Age 11 to 15,z,z,713,34.7975,713,34.79746
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Age 11 to 15,z,z,2673,36.6415,2673,36.64154
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Age 11 to 15,z,z,733,31.3784,733,31.37842
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Age 11 to 15,z,z,517,34.3066,517,34.30657
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Age 11 to 15,z,z,1118,33.6342,1118,33.63418
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Age 11 to 15,z,z,1587,36.6343,1587,36.63435
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Age 11 to 15,z,z,1253,36.2453,1253,36.2453
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Age 11 to 15,z,z,509,36.5398,509,36.53984
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Age 11 to 15,z,z,654,34.7134,654,34.71338
